SN,NAME,LONGITUDE,LATITUDE,COUNTRY_SN,PROVINCE_SN,DISTRICT_SN
492,Khách Sạn Công Đoàn Việt Nam - Hà Nội,105.84469100000001,21.020987,1,2,42
493,BLUE STAR HOTEL MỸ ĐÌNH,105.77450290000002,21.0315206,1,2,45
494,HANOI ETERNITY HOTEL,105.84335499999997,21.022467,1,2,42
495,ẤN TƯỢNG HOTEL 2,105.8644683,21.0116127,1,2,41
496,Khách Sạn Hanoi Blue Moon,105.8530237,21.0330292,1,2,51
497,Khách Sạn Camellia 5,105.84892300000001,21.03537,1,2,42
498,Khách Sạn Love Hà Nội,105.8311847,21.0083139,1,2,39
499,Khách Sạn Hanoi Central Homestay,105.85342600000001,21.0339129,1,2,42
500,Khách Sạn Green Diamond,105.85145599999998,21.034029,1,2,42
501,ẤN TƯỢNG HOTEL 1,105.86322180000002,21.0143948,1,2,41
502,Khách Sạn Hồ Hoàn Kiếm,105.84963990000006,21.03062,1,2,42
503,HẠ LONG SEA HOTEL,107.03252680000003,20.9464711,1,15,341
504,Khách Sạn Thịnh An,105.82227499999999,21.013696,1,2,39
505,Khách Sạn Hà Nội Street,105.84362199999998,21.029334,1,2,42
506,HOÀNG TỬ HOTEL 7,105.76564910000002,21.0307037,1,2,45
507,Khách Sạn Hanoi Little Center,105.84683799999993,21.034434,1,2,42
508,THANH THỦY 2 HOTEL,105.79578530000003,21.0337354,1,2,38
509,BONNE NUIT HOTEL,105.845444,21.034835,1,2,42
510,IRIS HOTEL,107.0211686,20.9575226,1,15,341
511,HQ APARTMENT HẢI PHÒNG,106.60602570000003,20.895254,1,21,440
512,THE AUTUMN HOMESTAY,105.8397963,21.0489966,1,2,36
513,G9 HOTEL,105.80858050000006,21.0594391,1,2,46
514,HOA LAN 2 HOTEL,105.82414790000007,21.0184736,1,2,39
515,Old Quarter View Hanoi Hostel,105.851249,21.03497,1,2,42
516,NHẬT MINH HOTEL - LÂM DU,105.868334,21.038484,1,2,44
517,HOA PHƯỢNG ĐỎ MOTEL,105.8054884,21.0251489,1,2,39
518,108 MOTEL 2 (Vạn Kiếp),105.86313900000005,21.018735,1,2,41
519,HANOI FRIENDLY HOUSE,105.8079636,21.0689329,1,2,46
520,Khách Sạn Sài Gòn Sun 3,105.77901650000001,21.020986,1,2,37
521,HOVI DE VILLA,105.8510228,21.0177776,1,2,41
522,AAA,105.85484399999996,21.033773,1,2,42
523,FAMILY TRANSIT HOTEL,105.7812917,21.2166743,1,2,60
524,HOVI HOÀNG CẦU 2,105.82352500000002,21.020113,1,2,39
525,HOVI MÃ MÂY,105.85323790000007,21.0352522,1,2,121
526,QUEEN HOTEL 4,105.84578569999996,21.0042257,1,2,41
527,HANOI AIRPORT HOTEL - CONVENIENT & FRIENDLY,105.82922699999995,21.2056066,1,2,60
528,CCCC,105.7930044,21.0177762,1,2,38
529,BBB,105.80139020000001,20.9892602,1,2,47
530,VENUS HOTEL HN,105.83005030000004,21.0157921,1,2,39
531,THỦ ĐÔ VÀNG HOTEL 12,105.82071270000006,21.0148921,1,2,39
532,DLMOS HOTEL,105.7692892,21.0306461,1,2,45
533,HOÀNG ANH HOTEL MAI DỊCH,105.77169779999997,21.035815,1,2,38
534,Khách Sạn VMQ,105.83583240000007,21.0304614,1,2,42
535,HÀ VI HOTEL,105.80648100000008,21.0095513,1,2,38
536,VĂN MIẾU 2 HOTEL,105.835692,21.019171,1,2,39
537,MAI VÀNG MOTEL - LONG BIÊN,105.8671365,21.0391305,1,2,44
538,Khách Sạn Hoàng Ngọc - Hàng Cháo,105.8344879,21.030378,1,2,51
539,AN PHÚ HOTEL - NGUYỄN HOÀNG,105.7753146,21.0301553,1,2,45
540,HANOI ASIA HOTEL 2,105.8708933,21.043153,1,2,44
541,BC Family Homestay,105.85190620000003,21.033072,1,2,42
542,Khách Sạn Mê Ly,105.8082809,21.002059,1,2,47
543,69 BOUTIQUE HOTEL,105.8110568,21.0096729,1,2,38
544,CAMELLIA BOUTIQUE HOTEL,105.85179960000005,21.0194849,1,2,42
545,DINH HOUSE,105.8528247,21.023325,1,2,42
546,LEGEND HOTEL SAPA,103.8422768,22.3328834,1,7,173
547,A TÁO ECOLAND SAPA,103.9144047,22.2996612,1,7,173
548,PHÚ HƯNG HOTEL,105.8117962,21.0079368,1,2,38
549,AN PHÚ HOTEL - HẠ LONG,106.9957208,20.9602185,1,15,341
550,THE QUEEN HOTEL & SPA 1,105.8481919,21.0346909,1,2,42
551,MAI VÀNG SAPA HOTEL,103.8486629,22.3370409,1,7,173
552,GP BOUTIQUE HOTEL,107.02855980000004,20.9476084,1,15,341
553,THANH THANH MOTEL,105.8155268,20.9839705,1,2,47
554,AN PHÚ MOTEL - PHẠM VĂN ĐỒNG,105.7824602,21.0506981,1,2,37
555,Khách Sạn Royal 2,105.84813020000001,21.0321889,1,2,42
556,BẢO KHANH HOTEL 1,105.8198012,20.9684025,1,2,63
557,GRAND HOTEL HOLIDAY 2,105.8481684,21.0292595,1,2,42
558,Khách Sạn Trung Nam Hải,105.84785099999999,21.029468,1,2,42
559,Khách Sạn Gia Thịnh,105.85336699999993,21.033756,1,2,42
560,Khách Sạn Royal Palace 2,105.84662890000004,21.029977,1,2,42
561,Khách Sạn Twins,105.84286889999998,21.028095,1,2,42
562,KEYPAD HOTEL - HÀNG GÀ,105.8469419,21.03520589999999,1,2,42
563,Khách Sạn Finnegans,105.85308199999997,21.0362389,1,2,42
564,Khách Sạn Hà Nội Serenity,105.84691299999997,21.03442,1,2,42
565,Khách Sạn Morning Star,105.85025900000005,21.030715,1,2,42
566,QUEEN HOTEL 5,105.8027192,21.0032207,1,2,47
567,IMPRESSIVE HOTEL,105.8482259,21.02844229999999,1,2,42
568,VERA MOTEL,105.7760046,21.0226867,1,2,45
569,DRAGON HOTEL HÀ NỘI,105.77209370000003,21.0349742,1,2,38
570,CANDY HOTEL HẠ LONG,107.1043782,20.9460803,1,15,341
571,BẢO AN HOTEL,105.7661337,20.9534114,1,2,40
572,SOHO HOTEL,105.8619921,21.0199936,1,2,42
573,JOY APARTMENT - NGUYỄN VĂN NGỌC,105.8109341,21.0324106,1,2,36
574,MERIT HẠ LONG HOTEL,107.0028998,20.9585216,1,15,341
575,ROSY HẠ LONG HOTEL,107.0304424,20.946598,1,15,341
576,PARKHOMES - VINHOMES DCAPITALE,105.7932566,21.0072697,1,2,38
577,PARKHOMES SERVICE APARTMENT 2,105.7768631,21.0189109,1,2,45
578,DIAMOND LEGEND HOTEL,105.847197,21.0368369,1,2,42
579,PARKHOMES SERVICE APARTMENT 1,105.777627,21.0199751,1,2,45
580,PHOENIX HOTEL HẠ LONG,107.0217444,20.9567515,1,15,341
581,SAO MAI MELY HOTEL,105.797428,21.037719,1,2,38
582,THÙY DƯƠNG MOTEL,105.7862324,21.031297,1,2,38
583,MIO HOTEL HẢI DƯƠNG,106.2911579,20.9274573,1,20,395
584,KING'S HOTEL DỊCH VỌNG,105.7923293,21.0297113,1,2,38
585,AN PHÚ MOTEL,105.7830027,20.9797144,1,2,40
586,VÂN NAM HOTEL - MỸ ĐÌNH,105.77082500000006,21.034183,1,2,45
587,NEW CENTURY HOTEL,105.7931539,21.03479189999999,1,2,38
588,HOVI ĐẠI LỢI,105.8253984,21.0158537,1,2,39
589,108 MOTEL 1 (Nguyễn Khoái),105.86595420000003,21.0085558,1,2,41
590,Honey,0.0,0.0,1,1,19
591,HOLO FAIRY HOUSE SAIGON,106.70263599999998,10.789051,1,1,2
592,CHURCH ALLEY HOTEL,105.848794,21.029392,1,2,42
593,THE QUEEN HOTEL & SPA 2,105.84839,21.029428,1,2,42
594,SUN HOMES HOTEL HẠ LONG,107.0300735,20.9468108,1,15,341
595,PHƯƠNG ĐÔNG HOTEL - DƯƠNG QUẢNG HÀM,105.8012443,21.0349765,1,2,38
596,BÌNH MINH HOTEL-QUAN HOA,105.8034356,21.0332298,1,2,38
597,THẢO NGUYÊN MOTEL - LẠC LONG QUÂN,105.8098737,21.0557409,1,2,46
598,HÀ VI LUXE HOTEL,105.80633339999997,21.0096289,1,2,38
599,THU GIANG HOTEL,105.7897789,21.0344671,1,2,38
600,KIM HOTEL - CẦU ĐẤT,105.86104390000003,21.0262351,1,2,42
601,TROY'S HOUSE,105.796814,21.0072602,1,2,38
602,CLOVER HOTEL,105.83465799999999,21.028537,1,2,39
603,YẾN NHI MOTEL,105.8097164,21.0557727,1,2,46
604,HP HOME HOTEL,105.7729267,21.0329433,1,2,45
605,SAO MAI LEMON HOTEL,105.84353310000006,21.04152699999999,1,2,36
606,HƯƠNG THẢO MOTEL 5,105.8101112,21.0557781,1,2,46
607,THÙY DƯƠNG MOTEL IV,105.825477,21.0039741,1,2,39
608,COSY MOTEL,105.805742,20.995538,1,2,47
609,HÀ THÀNH HOTEL,105.7705587,21.0297319,1,2,45
610,THỦ ĐÔ VÀNG 9 HOTEL,105.8172762,21.0832337,1,2,46
611,HOÀNG GIA HOTEL - XA LA,105.7923394,20.9622571,1,2,40
612,LINH ANH HOTEL,105.8417109,21.00259879999999,1,2,41
613,MỸ HOA HOTEL,105.7780583,21.0178412,1,2,45
614,LẬP NHƯ Ý HOTEL,106.63748209999994,10.7986932,1,1,1
615,QUEEN'S HOTEL,105.78891490000001,21.041551,1,2,38
616,DDD,105.8083447,21.0152135,1,2,39
617,QUANG CHUNG HOTEL,105.80250969999997,21.002734,1,2,47
618,MY LAN HOTEL,105.7844035,21.0460752,1,2,37
619,HANA HOTEL & MASSAGE,105.7780583,21.0178412,1,2,45
620,RUBY LAKEVIEW HOMESTAY,105.8355312,20.9727464,1,2,43
621,NHẬT MINH ANH HOTEL,106.64789500000006,10.79865,1,1,1
622,HÙNG LOAN MOTEL ĐÀ NẴNG,108.2437494,16.0687986,1,33,150
623,MAI VILLA 4 HOTEL,105.83206689999997,21.0081951,1,2,39
624,MY HOME HOTEL,105.80177309999999,21.0152094,1,2,38
625,BÍCH NGỌC MOTEL 2,105.83159920000003,20.9877167,1,2,43
626,ORCHIDS HOTEL HANOI 4,105.84256159999995,20.9590249,1,2,63
627,HOTEL 686 KIM MÃ,105.80823729999997,21.028366,1,2,36
628,A25 HOTEL - 17 HOÀNG ĐẠO THÚY,105.80657880000001,21.0047667,1,2,47
629,BÍCH NGỌC MOTEL 1,105.82207100000005,20.998827,1,2,47
630,ORCHIDS HOTEL HANOI 3,105.84256159999995,20.9590249,1,2,63
631,THÁI HÀ HOTEL,105.82254280000006,21.0090753,1,2,39
632,ORCHIDS HOTEL HANOI 2,105.84256159999995,20.9590249,1,2,63
633,ORCHIDS HOTEL HANOI 1,105.8467653,20.9333191,1,2,63
634,HOÀNG GIA MOTEL - MỄ TRÌ,105.77978299999995,21.0035503,1,2,45
635,HOÀNG GIA MOTEL - MỸ ĐÌNH,105.77270399999998,21.0230446,1,2,45
636,PHƯƠNG ĐÔNG HOTEL,105.77972980000004,21.0384556,1,2,38
637,WESTERN SKYLINE HOTEL,105.78049239999996,21.0033475,1,2,45
638,ROSEE HOUSE - VINHOMES GREEN BAY,105.7851293,21.0005256,1,2,45
639,HANOI ASIA HOTEL 1,105.85372000000007,21.03652,1,2,42
640,SAO HOTEL - NGUYỄN NGỌC VŨ,105.8116154,21.0094089,1,2,38
641,HÀ NỘI VÀNG HOTEL,105.80923810000002,21.0076464,1,2,47
642,SAO NAM HẢI MOTEL - CẦU ĐẤT,105.861041,21.026366,1,2,42
643,ÂU VIỆT MOTEL,105.8643343,21.0526957,1,2,44
644,BÌNH DƯƠNG MOTEL,105.81089610000004,21.0197153,1,2,39
645,56 MOTEL,105.81017120000001,21.0200426,1,2,39
646,HOÀNG GIA HOTEL - HỒ VĂN CHƯƠNG,105.8332871,21.0209593,1,2,39
647,GEMMA HOTEL & APARTMENT ĐÀ NẴNG,108.23761230000002,16.0619089,1,33,150
648,LE GRAND HANOI HOTEL,105.86509230000001,21.0102602,1,2,41
649,NHÂN HÒA HOTEL,105.8064455,21.0021505,1,2,47
650,THANH HẰNG HOTEL,105.7737095,21.0166078,1,2,45
651,HOÀNG TỬ HOTEL 1,105.77209370000003,21.0349742,1,2,38
652,HOÀNG TỬ HOTEL 4,105.79782669999997,21.0219118,1,2,38
653,HOÀNG TỬ HOTEL 3,105.76933839999992,21.0112419,1,2,45
654,HOÀNG TỬ HOTEL 2,105.78863639999997,21.0342277,1,2,38
655,MINH ĐỨC HOTEL HẠ LONG,107.07609049999996,20.9600653,1,15,341
656,MINH ÁNH HOTEL 1,105.75574559999995,20.9713818,1,2,42
657,NHÀ KHÁCH SEN VỌNG,105.84288200000003,20.995452,1,2,41
658,YÊN HOA HOTEL 2,105.79292950000001,21.0389733,1,2,38
659,LE GRAND HANOI HOTEL - THE CHARM,105.79972599999996,21.0114747,1,2,38
660,LE GRAND HANOI HOTEL - THE ORIENTAL,105.8007662,21.0127578,1,2,38
661,VIỆT NHẬT HOTEL HẠ LONG,107.07359359999998,20.9502954,1,15,341
662,BẢO ANH HOTEL 2,105.89473680000003,21.0272228,1,2,44
663,BẢO ANH HOTEL 1,105.89375510000002,21.0276665,1,2,44
664,THANH HỒNG HOTEL,106.65506909999999,10.7970158,1,1,1
665,Trang Linh,106.643023908602,10.79022903104605,1,1,1
666,MAI VILLA 1 HOTEl,105.794448,21.00982,1,2,38
667,MAI VILLA  - MAI PHƯƠNG,105.78813000000002,21.0416926,1,2,38
668,QUỲNH HƯƠNG HOTEL,106.68111,10.8001729,1,1,9
669,HẢI ĐƯỜNG HOTEL,106.82155869999997,10.8415713,1,1,5
670,ẤN TƯỢNG,106.64123810000001,10.7929974,1,1,1
671,HẢI PHONG,106.68051600000001,10.797273,1,1,9
698,MAI VILLA - MAI HẰNG,105.80644699999993,21.0095556,1,2,38
703,LALA HOTEL,106.65427532047033,10.73023490612582,1,1,22
704,BÌNH DUNG HOTEL,106.68973679999999,10.7982407,1,1,9
705,BONITA SIGNATURE HOTEL,106.68863970000007,10.7703247,1,1,2
706,Á LỘC 3 HOTEL,106.63863600000002,10.802661,1,1,1
707,NAM ANH HOTEL,106.68414510000002,10.8006234,1,1,9
708,KEN HOTEL,106.67709200000002,10.7757349,1,1,12
709,PHƯỢNG HOÀNG,106.67824199999995,10.780112,1,1,11
711,MAI VILLA  - THÁI HÀ,105.818182,21.012168,1,2,39
712,EROS HOTEL,106.6366428,10.8392333,1,1,6
713,NAM PHƯƠNG 1 HOTEL,106.64029060000007,10.7940402,1,1,1
714,HÙNG PHÁT HOTEL 2,106.6893423,10.7374805,1,1,22
715,BEAUTIFUF SAI GON 3 HOTEL,106.69405899999992,10.7681039,1,1,2
716,BIN BIN 1 HOTEL,106.69671500000004,10.727288,1,1,19
717,BIN BIN 2 HOTEL,106.69784449999997,10.7403133,1,1,19
718,BIN BIN 3 HOTEL,106.7086802,10.7338815,1,1,19
719,BIN BIN 4 HOTEL,106.69530839999993,10.7401646,1,1,19
720,CỰU KIM SƠN HOTEL,106.66679620000002,10.7946297,1,1,1
721,SAKURA HOTEL,106.69087709999997,10.7370078,1,1,22
722,LYN MINI HOTEL,106.69103919999998,10.7371149,1,1,22
723,KIM ANH HOTEL,106.6901335,10.7351243,1,1,22
724,LIÊN AN SÀI GÒN HOTEL,106.6986629,10.7735922,1,1,2
725,BONITA TÔ HIẾN THÀNH,106.6683964,10.7799714,1,1,12
726,A IN RIVERSIDE HOTEL,106.6974974,10.7614502,1,1,14
727,KHÁCH SẠN CẦU VỒNG,106.67169260000003,10.75607,1,1,15
728,BONITA GRAND HOTEL,106.6802887,10.7553364,1,1,15
729,THIÊN PHÚ LOGIA HOTEL,106.60436800000002,10.7891626,1,1,18
730,BONITA HÙNG VƯƠNG,106.67235579999999,10.7597549,1,1,15
731,COZY INN HOTEL,106.69620399999997,10.764047,1,1,2
732,GOLDEN NIGHT HOTEL,106.66731800000002,10.812936,1,1,1
733,BIN BIN 5 HOTEL,106.70532709999998,10.7376526,1,1,19
734,ÂN PHÚC HOTEL,106.62601610000002,10.7417792,1,1,16
735,THỊNH GIA PHÁT HOTEL,106.64756510000007,10.8048675,1,1,1
736,FELIX HOTEL,106.6549238,10.7341411,1,1,17
737,TÂN HÀ HOTEL,106.63307429999998,10.7975628,1,1,8
738,VENICE HOTEL,106.6916258,10.736806,1,1,22
739,HOÀN THÁI HOTEL,106.68847249999999,10.7701948,1,1,2
740,VICTORY HOTEL,106.69168519999994,10.7375513,1,1,22
741,CƯỜNG MINH HOTEL,106.64657680000005,10.8379906,1,1,6
742,SUN HOTEL,106.69016799999997,10.7331163,1,1,22
743,ROYAL 1 HOTEL,106.68667660000006,10.8275352,1,1,6
744,HOANG AN HOTEL,106.6183909160298,10.861012561516548,1,1,3
745,NGỌC THẢO GUEST HOUSE,106.6908486,10.7657667,1,1,2
746,HÒN ÉN HOTEL,106.68408599999998,10.818263,1,1,6
747,HOÀNG DŨNG HOTEL,106.69145609999998,10.7702572,1,1,2
748,NHẬT HOÀNG HOTEL,106.70806270000003,10.7628436,1,1,14
749,MADAM CÚC HOTEL,106.68955299999993,10.765857,1,1,2
750,NHI NHI HOTEL,106.69151050000005,10.7375345,1,1,22
751,AILEN GARDEN HOTEL,106.69147900000007,10.7675509,1,1,2
752,68 HOTEL,106.68903709999995,10.7360543,1,1,22
753,MAI VILLA - SƯ VẠN HẠNH,106.66737999999998,10.7756,1,1,12
754,MAI VILLA - PHÚ MỸ HƯNG,106.70769840000003,10.7310122,1,1,19
755,LILLY HOTEL,106.64178360000005,10.7946985,1,1,1
756,THALA HOTEL,106.70690680000007,10.7334207,1,1,19
757,THIÊN THẢO HOTEL,106.67929900000001,10.7722945,1,1,11
758,CUPID HOTEL NAM QUỐC CANG,106.68822399999999,10.767769,1,1,2
759,MAI VILLA - AIRPORT I,106.6717893,10.8130846,1,1,1
760,BUSAN HOTEL,106.69011330000001,10.7349941,1,1,22
761,VẠN ĐẠT APARTMENT,106.70956909999995,10.7325587,1,1,19
762,PHỤNG HOÀNG HOTEL,106.70010100000002,10.7678049,1,1,2
763,ADAMAS - PHAN ĐĂNG LƯU,106.68345999999997,10.803158,1,1,9
764,ADAMAS - LUXURY,106.68429990000004,10.7937809,1,1,9
765,BẢO TIÊN HOTEL,106.69067300000006,10.7386165,1,1,22
766,EVEREST HOTEL,106.69118720000006,10.7390314,1,1,22
767,LAVENDER HOTEL,106.69013569999993,10.7374328,1,1,22
768,CUPID HOTEL TRUNG SƠN,106.69012799999996,10.7326106,1,1,22
769,SẠCH HOTEL - PHAN XÍCH LONG,106.68792329999997,10.798626,1,1,9
770,SẠCH HOTEL - TÊN LỬA,106.6115638,10.7485516,1,1,18
771,A IN HOTEL BÙI VIỆN,106.694617,10.768175,1,1,2
772,THE TIME APARTMENT,106.66924199999994,10.813741,1,1,1
773,THU HÀ HOTEL,106.66348089999997,10.8079724,1,1,1
774,GIA HÒA HOTEL,106.66364720000001,10.8079143,1,1,1
775,TÂN BÌNH HOTEL,106.6330351,10.8258394,1,1,1
776,R&G RESIDENTIAL SUITES HOTEL,106.68672459999993,10.7629695,1,1,2
777,SẠCH HOTEL - VẠN KIẾP,106.69358499999998,10.80103,1,1,7
778,TAMMY HOTEL,106.69086670000002,10.7387134,1,1,22
779,SUNRISE HOME,106.70065360000001,10.7926649,1,1,2
780,MỘC LAN 1 HOTEL,106.6895333,10.7968311,1,1,9
781,THIÊN TRƯỜNG HOTEL,106.67919180000001,10.7799208,1,1,11
782,QUANG TRUNG 2 HOTEL,106.64374870000006,10.8422028,1,1,6
783,TÂN PHƯƠNG KIM HOTEL,106.6897884,10.7374673,1,1,22
784,HOA LONG HOTEL,106.68703619999997,10.7685558,1,1,2
785,HOÀNG THANH THỦY 2 HOTEL,106.64798799999994,10.800316,1,1,1
786,DU THUYỀN HOTEL,106.6789761,10.778226,1,1,12
787,LOVE POINT HOTEL,106.68544109999993,10.7707508,1,1,11
788,TU SAKURA HOTEL,105.78443489999995,21.0310394,1,2,38
789,KIM LINH 8 HOTEL,106.689931,10.7357498,1,1,22
790,TU HOUSE HOTEL,105.83081170000003,21.0376969,1,2,36
791,ATANA HOTEL,106.6089839,10.8329339,1,1,3
792,HOÀNG ANH STAR,106.61189999999999,10.85347,1,1,3
793,NEW SUN HOTEL,106.68970910000007,10.7967043,1,1,9
794,LAVERNE HOTEL,106.69429500000001,10.805928,1,1,1
795,GALA HOTEL 1,105.80194473266602,21.00391336082103,1,2,47
796,NEW STAR HOTEL,106.68945600000006,10.7965129,1,1,9
797,MAI VILLA 6 HOTEL,105.794042,21.004825,1,2,38
798,MAI VILLA MỸ ĐÌNH 2,105.76703578233719,21.038229129466927,1,2,45
799,ABC HOTEL BINH TAN,106.618967,10.7505373,1,1,18
800,ÁNH DƯƠNG PALACE HOTEL,106.6901014,10.7335076,1,1,22
801,ÁNH SAO RIVERSIDE HOTEL,106.69021459999999,10.7384736,1,1,22
802,HẠNH CHƯƠNG HOTEL,106.69440699999996,10.768573,1,1,2
803,LINH ĐAN HOTEL,106.68911000000003,10.796867,1,1,9
804,EDEN ROC HOTEL,106.69252460000007,10.810487,1,1,7
805,TRƯỜNG THỊNH MOTEL,106.6923982,10.7966091,1,1,7
806,SWEET HOTEL,106.69006760000002,10.7330498,1,1,22
807,HOA BẢO HOTEL,106.69054470000003,10.8275788,1,1,6
808,NEW STAR INN HOTEL,106.69010200000002,10.774634,1,1,11
809,SAIGON NIGHT HOTEL,106.69315800000004,10.7709736,1,1,2
810,QUỲNH ANH HOTEL,106.61166300000002,10.7547504,1,1,18
811,L A I HOTEL,106.68558699999994,10.793117,1,1,2
812,WIND HOTEL,105.782543,21.0099742,1,2,45
813,HOTEL A MU RA  ( Cũ ),106.71926880000001,10.8248673,1,1,4
814,NAM THANH  HOTEL,105.78418829999998,21.0294714,1,2,38
815,VILION CENTRAL HOTEL,106.69509210000001,10.7718587,1,1,2
816,YÊN HOA HOTEL,105.79014770000003,21.0226519,1,2,38
817,NNT HOTEL,105.7869828,21.0423066,1,2,38
818,NGỌC HÂN,105.79444179999996,21.0095923,1,2,38
819,NHƯ Ý 1 HOTEL,106.61589570000001,10.7497793,1,1,18
820,ANH ĐÀO HOTEL (BÌNH TÂN),106.61711949999994,10.7510537,1,1,18
821,SEOUL HOTEL,105.79870800000003,21.0102381,1,2,38
822,MỘC LAN 2 HOTEL,106.68869560000007,10.7964354,1,1,9
823,MỘC LAN 3 HOTEL,106.68875409999998,10.7975549,1,1,9
824,MỘC LAN 4 HOTEL,106.68852319999996,10.7969962,1,1,9
825,ĐẠI PHÁT HOTEL,105.78631599999994,21.0442476,1,2,38
826,OBIS HOTEL,105.79969900000003,21.0112479,1,2,38
827,PHƯƠNG LINH HOTEL,106.7304762,10.798131,1,1,10
828,JOY BOUTIQUE TRUNG HOA HOTEL,105.79961350000008,21.0117877,1,2,38
829,THE ROYAL HOTEL,105.83878099999993,21.052307,1,2,46
830,KIM Hotel - Trung Hoà,105.80077260000007,21.0046934,1,2,47
831,HỒNG BẢO THẠCH HOTEL,106.61165920000008,10.7550521,1,1,18
832,ROYAL 2 HOTEL,106.68210620000002,10.8183738,1,1,6
833,THANH LAM HOTEL,105.791452,21.03073,1,2,38
834,SUJI HOTEL,105.77805839999996,21.0178486,1,2,45
835,SUJI RESIDENCE,105.7822764,21.0087763,1,2,45
836,SUJI HOME,105.77755780000007,21.0107604,1,2,45
837,HANOI SUJI HOTEL,105.80677130000004,21.0047703,1,2,47
838,HONEYMOON HOTEL,105.80917399999998,21.053111,1,2,46
839,HANA HOTEL,105.80696209999996,21.0026319,1,2,47
840,LUCKY HOTEL 69,105.8013168,21.0113388,1,2,38
841,MAI PHƯƠNG LUXURY HOTEL,106.643419,10.787796,1,1,1
842,NAM LONG HOTEL,105.78188750000004,21.0064968,1,2,45
843,SUN PARK,105.78840689999993,21.0671984,1,2,37
844,BIN BIN 6 HOTEL,106.7070247,10.7299716,1,1,19
845,DIAMOND BLUE HOTEL,106.64452299999994,10.800925,1,1,1
846,ĐINH ELEGANT HOTEL,105.80091110000001,21.0143931,1,2,38
847,BIỂN ĐÔNG HOTEL,105.80926650000004,21.03780399999999,1,2,36
848,KHANG AN HOTEL,106.77080590000003,10.7722146,1,1,10
849,URBAN SAIGON,106.6991875,10.7858125,1,1,2
850,KIỀU ANH HOTEL,105.79887259999998,21.0128815,1,2,38
851,ATRIUM HOTEL,105.85256979999997,21.0365904,1,2,42
852,PHƯƠNG TRANG HOTEL,105.86668959999997,21.0399236,1,2,44
853,MY IRIS,105.7996343,21.0045982,1,2,47
854,HÀ MY HOTEL,106.76446299999998,10.8578262,1,1,4
855,WINSTON HOTEL,106.71882000000005,10.818789,1,1,7
856,SAKI HOTEL,105.78748429999996,21.0330826,1,2,38
857,HOA HỒNG HOTEL,106.62435800000003,10.854679,1,1,3
858,HOÀNG HÀ HOTEL,106.67271849999997,10.7964958,1,1,9
859,SAIGON RIVER HOTEL,106.73020629999996,10.7978843,1,1,10
860,POLYGON HOTEL,106.69684189999998,10.7738947,1,1,2
861,TRÂM ANH HOTEL,105.7981528,21.01559589999999,1,2,38
862,AVALON HOTEL,105.81376799999998,20.998492,1,2,47
863,HÒA PHÁT HOTEL,106.74107200000003,10.839496,1,1,4
864,SẠCH HOTEL - DƯƠNG BÁ TRẠC,106.68896300000006,10.74635,1,1,17
865,AN HƯNG HOTEL 1,105.7862008,21.0442676,1,2,38
866,ADELINE HOTEL,105.79513259999999,21.0096245,1,2,38
867,BLUE HOUSE,105.82271719999994,21.0360233,1,2,36
868,BẢO MINH HOTEL,106.66744790000007,10.814606,1,1,1
869,IBOSS HOTEL,106.690159,10.738329,1,1,22
870,TUYẾT SỰ HOTEL,106.63629420000007,10.7934819,1,1,8
871,NGỌC TRAI HOTEL,105.79439339999999,21.0096782,1,2,38
872,APOLLO HOTEL,106.66849530000002,10.8127745,1,1,1
873,VIOLIN HOTEL,105.79670340000007,21.0087601,1,2,38
874,LOVE HOTEL,106.68954699999995,10.811086,1,1,7
875,GALAXY HOTEL,106.6786376,10.8493665,1,1,6
876,XAVIER HOTEL,106.69610769999997,10.7716961,1,1,2
877,TIGON HOTEL,105.7870314,21.0188511,1,2,38
878,Icool XVNT,106.70858870000006,10.7939486,1,1,7
879,MICHI HOMESTAY 1,105.83990900000003,21.02936,1,2,36
880,MICHI HOMESTAY 2,105.83250410000005,21.0342148,1,2,36
881,LOUISLAND HOTEL,105.81256000000008,21.0089074,1,2,38
882,Icool - Ung Văn Khiêm,106.71347119999996,10.8091306,1,1,7
883,Icool Bình Phú,106.62926849999997,10.7404195,1,1,16
884,Icool Dương Bá Trạc,106.69156900000007,10.7435759,1,1,17
885,Icool Trần Não,106.72993999999994,10.786751,1,1,10
